cluster_id,cluster_name,state,week_start_date,units_ordered,units_delivered,gross_merchandise_value_inr,delivered_revenue_inr,cash_in_inr,raw_material_cost_inr,wage_cost_inr,loom_maintenance_cost_inr,working_capital_drag_inr,net_income_accrual_inr,net_cashflow_inr,active_weavers_est,income_per_active_weaver_inr,pending_receivables_inr,receivable_weeks_outstanding,income_volatility_score,credit_need_flag
C33,Srinagar Pashmina,Jammu & Kashmir,2022-03-21,6,6,153234.78,304276.91,197164.16,75814.91,106496.92,722.38,1193.55,121242.7,12936.4,4,30310.68,795698.16,3.98,1.714,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-03-28,9,9,223255.96,460796.15,296683.68,115633.94,161278.65,1266.89,1439.72,182616.67,17064.48,7,26088.1,959810.63,3.61,1.657,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-04-04,9,8,219937.83,0.0,200303.64,0.0,0.0,1269.76,1139.26,-1269.76,197894.62,7,-181.39,759506.99,3.97,1.713,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-04-11,14,14,341679.03,118486.22,201833.52,29915.75,41470.18,1636.05,1014.24,45464.24,127797.3,9,5051.58,676159.69,3.06,1.854,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-04-18,10,9,260457.85,114795.05,231679.46,29033.49,40178.27,910.97,838.91,44672.32,160717.82,5,8934.46,559275.28,3.22,1.828,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-04-25,7,6,175335.92,319594.29,46707.48,80661.37,111858.0,730.33,1248.24,126344.59,-147790.46,4,31586.15,832162.09,6.02,2.482,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-05-02,12,11,295481.74,428015.69,123489.57,108807.79,149805.49,1097.96,1705.03,168304.45,-137926.7,6,28050.74,1136688.21,4.64,2.85,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-05-09,10,10,249727.68,179985.33,50373.68,45668.31,62994.87,1467.06,1899.45,69855.09,-61656.01,8,8731.89,1266299.86,4.86,6.27,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-05-16,5,5,123459.05,27826.54,572342.86,7095.32,9739.29,918.96,1082.68,10072.97,553506.61,5,2014.59,721783.54,3.02,2.591,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-05-23,9,7,221090.5,296228.07,335063.47,75219.98,103679.82,921.01,1024.42,116407.26,154218.24,5,23281.45,682948.14,2.93,2.162,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-05-30,11,10,278039.9,306732.32,27826.54,77400.42,107356.31,738.37,1442.78,121237.22,-159111.34,4,30309.3,961853.92,4.75,3.964,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-06-06,9,9,221296.66,120874.35,208007.56,30396.62,42306.02,1110.01,1312.08,47061.7,132882.83,6,7843.62,874720.71,4.65,3.927,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-06-13,8,7,200010.85,233773.08,677066.54,59057.45,81820.58,741.57,647.14,92153.48,534799.8,4,23038.37,431427.25,1.8,2.717,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-06-20,10,9,257006.32,182371.51,100697.67,45957.98,63830.03,1486.41,769.65,71097.09,-11346.4,8,8887.14,513101.09,2.43,2.242,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-06-27,6,6,146451.45,127137.25,287408.97,31678.05,44498.04,744.77,529.24,50216.39,209958.87,4,12554.1,352829.37,2.12,1.545,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-07-04,3,3,75010.18,347189.16,99579.25,85555.25,121516.21,373.2,900.66,139744.5,-108766.07,2,69872.25,600439.28,2.7,1.64,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-07-11,14,12,348971.14,289574.98,204534.01,70884.26,101351.24,1495.93,1028.22,115843.55,29774.36,8,14480.44,685480.25,2.9,2.231,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-07-18,4,4,102438.72,256733.2,197616.56,63091.98,89856.62,562.2,1116.9,103222.4,42988.86,3,34407.47,744596.89,2.92,2.594,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-07-25,7,7,172155.29,73252.64,364342.38,17885.51,25638.42,751.16,680.26,28977.55,319387.03,4,7244.39,453507.15,1.88,1.439,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-08-01,8,8,195056.87,156255.54,260445.26,38286.94,54689.44,752.8,523.98,62526.36,166192.1,4,15631.59,349317.43,1.8,1.399,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-08-08,8,7,197523.19,198167.76,25448.42,48385.03,69358.72,565.22,783.06,79858.79,-93643.61,3,26619.6,522036.77,3.05,2.172,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-08-15,7,5,177945.82,208694.0,247379.41,51376.73,73042.9,943.05,725.03,83331.32,121291.7,5,16666.26,483351.36,3.04,1.72,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-08-22,10,7,256456.87,282173.04,225064.24,69506.67,98760.56,944.08,810.69,112961.73,55042.24,5,22592.35,540460.16,2.56,2.09,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-08-29,13,11,313936.78,285342.34,332709.68,70328.52,99869.82,1134.12,739.64,114009.88,160637.58,6,19001.65,493092.82,2.02,1.218,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-09-05,9,9,223107.76,186089.64,26541.05,45874.59,65131.37,756.9,978.96,74326.78,-86200.77,4,18581.7,652641.41,2.71,1.605,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-09-12,9,9,233869.78,466689.92,162596.9,114284.63,163341.47,947.15,1435.1,188116.67,-117411.45,5,37623.33,956734.43,3.14,2.364,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-09-19,14,14,348170.67,74700.05,363898.94,18091.6,26145.02,1896.36,1001.3,28567.07,316764.66,10,2856.71,667535.54,2.64,2.367,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-09-26,10,10,248173.7,235235.8,255625.71,56971.75,82332.53,949.2,970.72,94982.32,114401.51,5,18996.46,647145.63,2.69,2.562,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-10-03,16,14,401649.55,319391.67,361093.59,77414.9,111787.08,1710.41,908.17,128479.28,169273.03,9,14275.48,605443.71,2.21,1.539,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-10-10,6,5,143451.89,486346.61,212849.51,118279.5,170221.31,570.75,1318.41,197275.05,-77540.46,3,65758.35,878940.81,3.15,2.278,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-10-17,12,8,299363.66,47411.61,121598.39,11480.33,16594.06,1142.73,1207.13,18194.49,91174.14,6,3032.42,804754.03,2.96,2.135,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-10-24,6,6,150348.02,46670.38,131125.09,11197.59,16334.63,762.64,1080.45,18375.52,101749.78,4,4593.88,720299.32,3.2,2.325,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-10-31,12,10,300623.9,155529.07,245715.74,37667.58,54435.17,1145.19,945.17,62281.13,151522.63,6,10380.19,630112.65,3.42,1.472,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-11-07,4,3,96101.83,201420.38,249136.75,49198.57,70497.13,381.94,873.59,81342.74,128185.52,2,40671.37,582396.28,5.17,0.871,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-11-14,7,7,175129.83,745880.43,148438.78,183371.28,261058.15,764.2,1769.76,300686.8,-298524.61,4,75171.7,1179837.93,4.11,3.344,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-11-21,8,7,200238.77,48858.31,149224.92,11950.49,17100.41,955.76,1619.21,18851.65,117599.05,5,3770.33,1079471.32,3.75,3.32,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-11-28,11,11,276282.03,169372.23,394357.66,41427.58,59280.28,1147.41,1281.73,67516.96,291220.66,6,11252.83,854485.89,2.93,2.806,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-12-05,8,6,197619.44,153774.48,91685.27,37464.52,53821.07,574.01,1374.86,61914.88,-1549.19,3,20638.29,916575.1,3.28,2.347,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-12-12,9,8,225403.68,129536.97,509124.86,31497.16,45337.94,1148.64,805.48,51553.23,430335.64,6,8592.2,536987.21,4.28,1.849,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-12-19,5,5,128386.67,203465.09,22264.14,49296.77,71212.78,383.04,1077.28,82572.5,-99705.73,2,41286.25,718188.16,4.38,2.515,False
C33,Srinagar Pashmina,Jammu & Kashmir,2022-12-26,4,4,100878.78,156419.06,228695.15,37597.23,54746.67,383.25,968.87,63691.91,134999.13,2,31845.96,645912.07,4.02,2.567,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-01-02,11,9,273629.44,24206.0,257743.94,5856.63,8472.1,958.63,618.56,8918.64,241838.02,5,1783.73,412374.13,3.21,2.273,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-01-09,9,9,230477.54,501734.23,153735.39,121418.46,175606.98,959.04,1140.56,203749.75,-145389.65,5,40749.95,760372.97,3.43,1.633,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-01-16,10,10,249964.48,215767.06,104822.86,52225.48,75518.47,767.64,1306.98,87255.47,-24995.71,4,21813.87,871317.17,3.88,1.98,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-01-23,9,9,222497.55,177373.17,298514.47,42821.5,62080.61,959.97,1125.26,71511.09,191527.13,5,14302.22,750175.87,3.26,2.138,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-01-30,4,4,98852.79,25228.73,348019.65,6084.66,8830.06,768.38,641.08,9545.63,331695.47,4,2386.41,427384.95,1.86,1.561,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-02-06,8,6,201585.72,295917.48,73381.18,71212.78,103571.12,576.59,974.88,120556.99,-102954.19,3,40185.66,649921.25,3.64,2.758,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-02-13,8,8,202638.84,166162.04,226182.21,40074.94,58156.71,1153.68,884.85,66776.71,125912.03,6,11129.45,589901.08,3.55,1.8,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-02-20,7,7,169542.37,204951.43,170770.32,49361.16,71733.0,769.53,936.12,83087.74,47970.51,4,20771.94,624082.19,3.61,2.033,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-02-27,4,4,105162.86,181612.25,170428.63,43661.46,63564.29,384.93,952.9,74001.57,61865.05,2,37000.79,635265.81,2.99,2.579,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-03-06,7,7,172616.71,70624.38,352414.55,16921.08,24718.53,770.27,530.21,28214.5,309474.46,4,7053.62,353475.64,2.27,1.306,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-03-13,9,9,229667.28,99228.84,158117.94,23745.86,34730.09,1156.02,441.88,39596.87,98044.09,6,6599.48,294586.54,2.12,1.076,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-03-20,9,7,229704.75,231389.64,93512.04,55383.61,80986.37,771.01,648.7,94248.65,-44277.65,4,23562.16,432464.14,2.97,1.481,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-03-27,7,7,171525.24,211720.19,0.0,50645.13,74102.07,771.42,966.28,86201.57,-126484.9,4,21550.39,644184.33,4.2,3.049,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-04-03,12,12,292136.96,98291.98,206797.41,23635.13,34402.19,1157.74,803.52,39096.92,146798.83,6,6516.15,535678.9,3.34,1.684,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-04-10,12,11,298230.28,361429.35,237288.06,86995.65,126500.27,1351.27,989.73,146582.16,21451.14,7,20940.31,659820.19,2.92,2.02,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-04-17,13,11,327213.25,49232.09,147827.55,11833.53,17231.23,1158.85,841.84,19008.48,116762.1,6,3168.08,561224.73,3.12,1.796,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-04-24,11,11,283418.15,292264.04,256741.66,70094.6,102292.41,1352.56,895.12,118524.47,82106.97,7,16932.07,596747.11,2.98,1.736,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-05-01,5,5,126273.22,182884.94,0.0,43861.87,64009.73,579.98,1169.45,74433.36,-109621.03,3,24811.12,779632.05,3.52,4.562,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-05-08,8,7,203350.51,80997.4,171082.77,19371.32,28349.09,775.68,1034.32,32501.31,121552.36,4,8125.33,689546.68,4.56,4.15,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-05-15,10,10,251391.8,809384.81,198968.04,192988.33,283284.68,1361.6,1949.95,331750.2,-280616.52,7,47392.89,1299963.45,3.81,25.0,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-05-22,9,7,232564.62,129833.04,373333.89,30738.6,45441.56,780.52,1584.69,52872.36,294788.52,4,13218.09,1056462.6,3.51,3.57,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-05-29,6,6,142665.48,125885.34,281136.62,29870.57,44059.87,587.17,1351.82,51367.73,205267.19,3,17122.58,901211.32,3.15,3.21,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-06-05,11,10,277664.2,204953.43,292956.98,48730.73,71733.7,1374.23,1219.81,83114.77,169898.51,7,11873.54,813207.77,2.56,2.462,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-06-12,8,8,192221.63,98704.13,354657.04,23392.42,34546.45,787.65,835.88,39977.61,295094.64,4,9994.4,557254.86,3.98,2.061,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-06-19,9,8,221976.18,251026.24,169711.91,59455.83,87859.18,790.11,957.85,102921.12,20648.94,4,25730.28,638569.19,3.75,2.258,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-06-26,11,11,271491.16,336623.54,208444.64,79535.35,117818.24,1188.74,1150.12,138081.21,8752.19,6,23013.54,766748.09,3.44,1.816,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-07-03,8,8,198615.83,25542.2,93787.7,6044.78,8939.77,1192.31,1047.75,9365.34,76563.09,6,1560.89,698502.59,3.92,1.92,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-07-10,8,7,211683.67,380588.84,455350.95,89959.81,133206.09,996.56,935.61,156426.38,230252.88,5,31285.28,623740.48,2.51,0.707,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-07-17,6,5,148196.26,226054.85,455819.56,53465.22,79119.2,599.78,590.96,92870.65,322044.4,3,30956.88,393975.77,1.63,0.722,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-07-24,10,10,255138.32,71582.4,99322.91,16944.04,25053.84,1203.13,549.35,28381.39,55572.55,6,4730.23,366235.26,2.08,0.845,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-07-31,11,8,277879.91,398387.83,175161.2,94339.41,139435.74,1407.81,884.19,163204.87,-60905.95,7,23314.98,589461.89,2.19,1.213,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-08-07,11,11,285071.25,175868.2,143954.59,41798.37,61553.87,1005.38,932.06,71510.58,38664.91,5,14302.12,621375.5,2.85,1.461,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-08-14,9,9,227088.08,189877.33,229796.2,45246.63,66457.07,1407.24,872.18,76766.39,115813.08,7,10966.63,581456.63,2.78,1.257,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-08-21,6,6,150122.47,184769.03,146871.66,43913.82,64669.16,804.05,929.03,75382.0,36555.6,4,18845.5,619354.0,2.61,1.19,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-08-28,7,7,172354.77,423756.98,382054.25,100509.96,148314.94,602.92,991.59,174329.16,131634.84,3,58109.72,661056.73,2.71,1.114,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-09-04,7,7,168149.15,305250.85,448048.82,72240.26,106837.8,602.79,777.39,125570.0,267590.58,3,41856.67,518258.76,1.88,1.12,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-09-11,3,2,72944.06,44431.6,96788.99,10525.81,15551.06,401.78,698.85,17952.95,69611.49,2,8976.48,465901.37,1.94,1.162,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-09-18,11,10,267365.54,199426.92,131962.01,46975.49,69799.42,1405.95,800.05,81246.06,12981.1,7,11606.58,533366.28,2.19,1.28,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-09-25,8,7,194409.07,154551.78,103282.08,36278.67,54093.12,803.23,876.95,63376.76,11230.11,4,15844.19,584635.98,3.32,1.006,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-10-02,7,7,175873.88,147382.2,74884.29,34687.88,51583.77,803.15,985.7,60307.4,-13176.21,4,15076.85,657133.89,4.82,1.162,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-10-09,8,7,203605.95,50904.24,153000.4,12024.89,17816.48,802.99,832.56,20259.88,121523.48,4,5064.97,555037.73,4.02,1.156,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-10-16,8,7,206038.28,49690.74,66668.29,11757.35,17391.76,1003.53,807.09,19538.1,35708.56,5,3907.62,538060.18,5.35,1.158,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-10-23,6,6,149850.06,238067.29,96298.2,56432.29,83323.55,802.66,1019.74,97508.79,-45280.04,4,24377.2,679829.27,5.59,1.72,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-10-30,7,6,174859.93,378303.73,0.0,89838.18,132406.31,601.87,1587.2,155457.37,-224433.56,3,51819.12,1058133.0,5.9,25.0,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-11-06,5,5,130229.49,237735.42,573353.31,56387.93,83207.4,401.21,1083.77,97738.88,432273.0,2,48869.44,722515.11,3.2,4.497,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-11-13,11,11,264625.97,139118.52,176565.93,33023.97,48691.48,1604.5,1027.6,55798.57,92218.38,8,6974.82,685067.7,2.76,3.636,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-11-20,8,8,197732.68,130519.08,206778.66,30982.64,45681.68,802.09,913.21,53052.67,128399.04,4,13263.17,608808.12,2.75,2.843,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-11-27,5,5,128035.58,49577.08,198382.38,11754.31,17351.98,601.44,690.0,19869.35,167984.65,3,6623.12,460002.82,3.3,2.116,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-12-04,2,2,50642.99,54257.26,306006.34,12850.89,18990.04,200.44,312.38,22215.89,273652.59,1,22215.89,208253.74,2.23,1.846,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-12-11,4,4,96256.79,258730.79,51612.1,61268.21,90555.78,400.8,623.06,106506.0,-101235.75,2,53253.0,415372.43,3.37,2.335,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-12-18,6,6,151410.48,198546.61,104273.68,46920.93,69491.31,601.13,764.47,81533.24,-13504.16,3,27177.75,509645.36,3.63,2.209,False
C33,Srinagar Pashmina,Jammu & Kashmir,2023-12-25,10,10,253236.42,214843.02,357360.26,50792.79,75195.06,1402.36,550.69,87452.81,229419.36,7,12493.26,367128.12,2.02,1.105,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-01-01,9,9,226292.74,100662.63,22388.92,23769.42,35231.92,1402.07,668.1,40259.22,-38682.59,7,5751.32,445401.83,2.31,1.445,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-01-08,9,8,222658.6,381373.21,104419.4,89943.43,133480.62,1001.99,1083.53,156947.17,-121090.17,5,31389.43,722355.64,3.23,2.335,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-01-15,16,14,405759.68,0.0,443102.8,0.0,0.0,1403.36,418.88,-1403.36,441280.56,7,-200.48,279252.84,1.6,1.941,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-01-22,9,9,231716.98,387615.02,74055.89,91471.44,135665.26,1002.92,889.22,159475.4,-154972.95,5,31895.08,592811.97,2.73,3.423,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-01-29,5,5,123322.38,151164.23,50474.34,35585.28,52907.48,802.66,1040.25,61868.81,-39861.33,4,15467.2,693501.86,3.01,8.149,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-02-05,8,7,199700.51,133413.45,231681.39,31432.28,46694.71,602.3,892.85,54684.16,152059.25,3,18228.05,595233.92,3.54,3.56,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-02-12,12,12,298874.02,325714.68,45546.76,76863.87,114000.14,1406.09,1313.1,133444.58,-148036.44,7,19063.51,875401.84,3.51,5.355,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-02-19,8,8,204404.52,72105.76,163551.9,17071.39,25237.02,602.86,1175.93,29194.49,119464.7,3,9731.5,783955.7,4.6,7.752,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-02-26,8,7,201713.49,394866.12,352945.3,93942.29,138203.14,804.22,1238.81,161916.47,118756.84,4,40479.12,825876.52,3.57,4.441,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-03-04,9,9,223956.15,260014.5,46294.03,61984.91,91005.08,1005.79,1559.4,106018.72,-109261.15,5,21203.74,1039596.99,3.95,4.274,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-03-11,8,7,197526.69,394578.45,47108.42,94386.27,138102.46,804.96,2080.6,161284.76,-188265.87,4,40321.19,1387067.02,4.95,4.5,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-03-18,7,7,176125.18,26909.11,79616.2,6427.81,9418.19,805.37,2001.54,10257.74,60963.29,4,2564.44,1334359.93,4.96,25.0,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-03-25,15,13,389115.88,67718.11,248095.95,16133.56,23701.34,1208.54,1730.97,26674.67,205321.54,6,4445.78,1153982.09,6.16,5.752,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-04-01,17,14,439583.14,560371.71,198092.58,133721.88,196130.1,2015.26,2274.39,228504.47,-136049.05,10,22850.45,1516261.22,5.78,15.75,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-04-08,11,11,267585.21,122134.73,501410.05,29068.73,42747.16,1414.41,1705.48,48904.43,426474.27,7,6986.35,1136985.9,5.85,3.28,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-04-15,20,20,505405.93,233315.48,391039.81,55384.46,81660.42,2025.92,1468.89,94244.68,250500.12,10,9424.47,979261.57,3.98,2.727,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-04-22,13,13,322218.15,470505.95,147626.52,111869.81,164677.08,1828.13,1953.21,192130.93,-132701.71,9,21347.88,1302141.0,3.76,4.787,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-04-29,6,6,146924.79,323814.24,95749.16,76882.64,113334.98,1018.39,2295.31,132578.23,-97782.16,5,26515.65,1530206.08,5.32,4.623,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-05-06,7,7,173072.75,103966.24,466873.05,24694.52,36388.18,816.85,1750.95,42066.69,403222.55,4,10516.67,1167299.27,4.13,1.899,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-05-13,10,10,258175.82,612221.18,281586.72,145299.7,214277.41,1842.7,2246.9,250801.37,-82079.99,9,27866.82,1497933.73,3.97,2.325,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-05-20,10,9,245774.15,314222.08,132804.19,74680.76,109977.73,1231.67,2519.03,128331.92,-55605.0,6,21388.65,1679351.62,4.96,3.407,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-05-27,11,11,276764.97,146954.88,549314.58,34891.24,51434.21,1646.49,1915.49,58982.94,459427.15,8,7372.87,1276991.92,4.34,1.795,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-06-03,10,8,254278.93,25789.81,125977.14,6113.31,9026.43,1031.72,1765.21,9618.35,108040.47,5,1923.67,1176804.59,4.28,2.225,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-06-10,7,7,175065.09,331710.19,297596.16,78613.77,116098.57,827.59,1816.38,136170.26,100239.85,4,34042.56,1210918.62,5.92,2.619,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-06-17,12,11,298389.22,0.0,330260.15,0.0,0.0,1452.01,1320.99,-1452.01,327487.15,7,-207.43,880658.47,6.98,1.545,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-06-24,9,7,227681.0,245798.47,232837.46,58394.96,86029.46,1247.78,1340.43,100126.27,85824.83,6,16687.71,893619.48,5.92,1.216,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-07-01,12,12,288571.06,230022.04,48023.04,54680.11,80507.71,1250.98,1613.43,93583.24,-90029.19,6,15597.21,1075618.48,5.33,1.856,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-07-08,5,5,124180.08,262719.78,207893.91,62554.0,91951.92,834.4,1695.67,107379.46,50857.92,4,26844.86,1130444.35,6.12,1.501,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-07-15,3,3,77648.28,291887.07,247526.01,69512.82,102160.47,208.68,1762.21,120005.1,73881.83,1,120005.1,1174805.41,4.56,1.236,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-07-22,6,5,147900.83,23367.81,127209.9,5562.79,8178.73,417.57,1606.44,9208.72,111444.37,2,4604.36,1070963.32,5.3,1.19,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-07-29,4,4,99101.81,24419.94,104066.7,5806.2,8546.98,417.73,1486.97,9649.03,87808.82,2,4824.52,991316.56,6.58,1.221,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-08-05,9,9,220877.85,426796.12,378080.42,101600.31,149378.64,1462.78,1560.05,174354.39,124078.64,7,24907.77,1040032.26,5.43,1.188,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-08-12,7,7,172444.24,121817.62,364841.53,28952.24,42636.17,627.21,1195.51,49602.0,291430.4,3,16534.0,797008.35,5.35,1.137,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-08-19,20,19,512413.67,105298.95,422856.74,25087.04,36854.63,2509.83,719.18,40847.45,357686.06,12,3403.95,479450.56,2.83,1.114,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-08-26,5,5,124818.23,124338.86,99348.44,29593.32,43518.6,627.77,756.66,50599.17,24852.09,3,16866.39,504440.98,2.59,0.851,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-09-02,10,9,244486.78,143007.41,201152.37,34070.93,50052.59,1046.79,669.44,57837.1,115312.62,5,11567.42,446296.02,3.61,0.772,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-09-09,12,12,300645.3,196396.22,120958.26,46601.67,68738.68,2094.4,782.6,78961.47,2740.91,10,7896.15,521733.98,3.67,0.886,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-09-16,16,15,382981.25,572900.97,125852.49,135995.31,200515.34,1885.88,1453.17,234504.44,-213997.21,9,26056.05,968782.46,3.74,1.786,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-09-23,14,12,349791.7,155526.39,298367.16,36829.11,54434.24,1467.37,1238.91,62795.67,204397.53,7,8970.81,825941.69,3.09,1.589,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-09-30,12,12,295415.1,181792.78,302799.84,42944.14,63627.47,1468.09,1057.4,73753.08,193702.74,7,10536.15,704934.63,2.55,1.495,False
C33,Srinagar Pashmina,Jammu & Kashmir,2024-10-07,11,11,275532.77,301025.67,171860.1,71312.72,105358.98,1257.87,1251.15,123096.1,-7320.62,6,20516.02,834100.2,2.75,2.044,False
