cluster_id,product_category,week_start_date,units_ordered,units_delivered,avg_order_value_inr
C25,home_furnishing,2022-08-29,2,2,11963.77
C25,home_furnishing,2022-09-05,2,2,12496.69
C25,home_furnishing,2022-09-12,2,2,12120.87
C25,home_furnishing,2022-09-19,2,2,11896.07
C25,home_furnishing,2022-09-26,4,3,12282.01
C25,home_furnishing,2022-10-03,3,3,11401.63
C25,home_furnishing,2022-10-10,0,0,12118.53
C25,home_furnishing,2022-10-17,2,2,11391.92
C25,home_furnishing,2022-10-24,3,3,10841.34
C25,home_furnishing,2022-10-31,1,1,11529.45
C25,home_furnishing,2022-11-07,3,2,11848.02
C25,home_furnishing,2022-11-14,2,2,11901.21
C25,home_furnishing,2022-11-21,2,1,11794.06
C25,home_furnishing,2022-11-28,1,0,10935.66
C25,home_furnishing,2022-12-05,1,1,12762.65
C25,home_furnishing,2022-12-12,1,1,12441.16
C25,home_furnishing,2022-12-19,0,0,12843.76
C25,home_furnishing,2022-12-26,1,1,12601.51
C25,home_furnishing,2023-01-02,4,4,12141.25
C25,home_furnishing,2023-01-09,0,0,11716.77
C25,home_furnishing,2023-01-16,2,2,11317.85
C25,home_furnishing,2023-01-23,1,1,12744.72
C25,home_furnishing,2023-01-30,3,3,11708.42
C25,home_furnishing,2023-02-06,2,2,12456.42
C25,home_furnishing,2023-02-13,1,1,11890.22
C25,home_furnishing,2023-02-20,1,1,11841.51
C25,home_furnishing,2023-02-27,0,0,11756.92
C25,home_furnishing,2023-03-06,0,0,12375.24
C25,home_furnishing,2023-03-13,2,2,12432.6
C25,home_furnishing,2023-03-20,2,2,11964.14
C25,home_furnishing,2023-03-27,1,1,12153.67
C25,home_furnishing,2023-04-03,3,3,12540.22
C25,home_furnishing,2023-04-10,1,1,10850.74
C25,home_furnishing,2023-04-17,3,3,11532.4
C25,home_furnishing,2023-04-24,1,1,12214.62
C25,home_furnishing,2023-05-01,3,3,11522.79
C25,home_furnishing,2023-05-08,2,1,12231.04
C25,home_furnishing,2023-05-15,2,2,11750.19
C25,home_furnishing,2023-05-22,3,3,11537.23
C25,home_furnishing,2023-05-29,2,2,12035.16
C25,home_furnishing,2023-06-05,6,6,12064.28
C25,home_furnishing,2023-06-12,2,2,12384.24
C25,home_furnishing,2023-06-19,4,3,12423.72
C25,home_furnishing,2023-06-26,1,1,11882.39
C25,home_furnishing,2023-07-03,0,0,12243.64
C25,home_furnishing,2023-07-10,3,2,11390.24
C25,home_furnishing,2023-07-17,1,1,11671.07
C25,home_furnishing,2023-07-24,2,2,13075.62
C25,home_furnishing,2023-07-31,3,3,13626.64
C25,home_furnishing,2023-08-07,3,3,11721.73
C25,home_furnishing,2023-08-14,2,2,13318.53
C25,home_furnishing,2023-08-21,1,1,11009.52
C25,home_furnishing,2023-08-28,4,4,11461.8
C25,home_furnishing,2023-09-04,4,3,12741.01
C25,home_furnishing,2023-09-11,2,2,12066.04
C25,home_furnishing,2023-09-18,5,5,12568.77
C25,home_furnishing,2023-09-25,3,2,12329.29
C25,home_furnishing,2023-10-02,5,5,11786.35
C25,home_furnishing,2023-10-09,1,1,11831.37
C25,home_furnishing,2023-10-16,1,1,12404.76
C25,home_furnishing,2023-10-23,3,3,11717.05
C25,home_furnishing,2023-10-30,0,0,12169.43
C25,home_furnishing,2023-11-06,0,0,10793.27
C25,home_furnishing,2023-11-13,2,2,11577.54
C25,home_furnishing,2023-11-20,5,4,11318.45
C25,home_furnishing,2023-11-27,2,2,11464.79
C25,home_furnishing,2023-12-04,3,3,11856.32
C25,home_furnishing,2023-12-11,3,2,11658.79
C25,home_furnishing,2023-12-18,2,2,12184.89
C25,home_furnishing,2023-12-25,1,1,12846.59
C25,home_furnishing,2024-01-01,2,2,11576.56
C25,home_furnishing,2024-01-08,0,0,12042.82
C25,home_furnishing,2024-01-15,0,0,11248.17
C25,home_furnishing,2024-01-22,1,1,12426.81
C25,home_furnishing,2024-01-29,2,2,11680.62
C25,home_furnishing,2024-02-05,1,1,11899.33
C25,home_furnishing,2024-02-12,4,4,11125.73
C25,home_furnishing,2024-02-19,1,1,12041.89
C25,home_furnishing,2024-02-26,2,2,11220.76
C25,home_furnishing,2024-03-04,3,3,10678.32
C25,home_furnishing,2024-03-11,2,2,12642.51
C25,home_furnishing,2024-03-18,3,3,11245.34
C25,home_furnishing,2024-03-25,2,2,11443.36
C25,home_furnishing,2024-04-01,5,4,12155.4
C25,home_furnishing,2024-04-08,1,1,11731.84
C25,home_furnishing,2024-04-15,0,0,11142.83
C25,home_furnishing,2024-04-22,3,3,12298.89
C25,home_furnishing,2024-04-29,4,3,11367.27
C25,home_furnishing,2024-05-06,1,1,11728.15
C25,home_furnishing,2024-05-13,1,1,11847.02
C25,home_furnishing,2024-05-20,2,2,12055.72
C25,home_furnishing,2024-05-27,1,1,12170.56
C25,home_furnishing,2024-06-03,2,1,12591.98
C25,home_furnishing,2024-06-10,1,1,12690.37
C25,home_furnishing,2024-06-17,1,1,11826.26
C25,home_furnishing,2024-06-24,3,3,12600.75
C25,home_furnishing,2024-07-01,2,2,12152.39
C25,home_furnishing,2024-07-08,2,1,11855.67
C25,home_furnishing,2024-07-15,0,0,11613.67
C25,home_furnishing,2024-07-22,5,5,12234.69
C25,home_furnishing,2024-07-29,3,2,11946.99
C25,home_furnishing,2024-08-05,5,5,11392.37
C25,home_furnishing,2024-08-12,5,5,10329.58
C25,home_furnishing,2024-08-19,2,2,12939.04
C25,home_furnishing,2024-08-26,2,2,10831.72
C25,home_furnishing,2024-09-02,0,0,13059.81
C25,home_furnishing,2024-09-09,3,3,12358.21
C25,home_furnishing,2024-09-16,0,0,11731.97
C25,home_furnishing,2024-09-23,2,2,12766.11
C25,home_furnishing,2024-09-30,3,3,12931.51
C25,home_furnishing,2024-10-07,0,0,12767.48
C25,home_furnishing,2024-10-14,0,0,11549.47
C25,home_furnishing,2024-10-21,5,5,12113.95
C25,home_furnishing,2024-10-28,1,1,11485.35
C25,home_furnishing,2024-11-04,3,3,12357.83
C25,home_furnishing,2024-11-11,1,1,11895.22
C25,home_furnishing,2024-11-18,0,0,11813.96
C25,home_furnishing,2024-11-25,2,1,11190.51
C25,home_furnishing,2024-12-02,2,2,12462.83
C25,home_furnishing,2024-12-09,2,2,13014.68
C25,home_furnishing,2024-12-16,2,2,12239.82
C25,home_furnishing,2024-12-23,2,2,12187.14
C25,home_furnishing,2024-12-30,1,1,12373.71
C25,home_furnishing,2025-01-06,0,0,13384.1
C25,home_furnishing,2025-01-13,1,0,13473.74
C25,home_furnishing,2025-01-20,4,4,12417.2
C25,home_furnishing,2025-01-27,4,4,11549.45
C25,home_furnishing,2025-02-03,4,4,11498.62
C25,home_furnishing,2025-02-10,2,2,12213.43
C25,home_furnishing,2025-02-17,3,3,12690.61
C25,home_furnishing,2025-02-24,1,1,12266.09
C25,home_furnishing,2025-03-03,2,2,12545.94
C25,home_furnishing,2025-03-10,2,2,12409.23
C25,home_furnishing,2025-03-17,0,0,10919.08
C25,home_furnishing,2025-03-24,5,5,11174.46
C25,home_furnishing,2025-03-31,3,3,11184.56
C25,home_furnishing,2025-04-07,0,0,11497.06
C25,home_furnishing,2025-04-14,2,2,12651.11
C25,home_furnishing,2025-04-21,5,5,11647.48
C25,home_furnishing,2025-04-28,2,2,11765.86
C25,home_furnishing,2025-05-05,1,1,11880.46
C25,home_furnishing,2025-05-12,1,1,12076.1
C25,home_furnishing,2025-05-19,0,0,11688.55
C25,home_furnishing,2025-05-26,3,2,11732.25
C25,home_furnishing,2025-06-02,0,0,12520.72
C25,home_furnishing,2025-06-09,1,0,11943.25
C25,home_furnishing,2025-06-16,2,2,11819.03
C25,home_furnishing,2025-06-23,4,4,12074.18
C25,home_furnishing,2025-06-30,5,4,12422.1
C25,home_furnishing,2025-07-07,1,1,12757.67
C25,home_furnishing,2025-07-14,3,3,11930.6
C25,home_furnishing,2025-07-21,3,2,12313.74
C25,home_furnishing,2025-07-28,4,4,11584.33
C25,home_furnishing,2025-08-04,4,3,11398.58
C25,home_furnishing,2025-08-11,2,2,11881.73
C25,home_furnishing,2025-08-18,0,0,12107.72
C25,home_furnishing,2025-08-25,2,2,12636.58
C25,home_furnishing,2025-09-01,3,3,12787.34
C25,home_furnishing,2025-09-08,1,1,12072.83
C25,home_furnishing,2025-09-15,4,3,11996.95
C25,home_furnishing,2025-09-22,1,1,12140.91
C25,home_furnishing,2025-09-29,4,4,11710.42
C25,home_furnishing,2025-10-06,1,1,11747.59
C25,home_furnishing,2025-10-13,0,0,12370.82
C25,home_furnishing,2025-10-20,1,1,12414.22
C25,home_furnishing,2025-10-27,1,1,12002.84
C25,home_furnishing,2025-11-03,0,0,12691.0
C25,home_furnishing,2025-11-10,2,2,12070.93
C25,home_furnishing,2025-11-17,0,0,11729.52
C25,home_furnishing,2025-11-24,1,1,12073.43
C25,home_furnishing,2025-12-01,2,2,13034.43
C25,home_furnishing,2025-12-08,1,1,11863.47
C25,home_furnishing,2025-12-15,2,2,11872.95
C25,home_furnishing,2025-12-22,4,4,11758.8
C25,home_furnishing,2025-12-29,3,2,11860.7
C25,home_furnishing,2026-01-05,2,2,11887.04
C25,home_furnishing,2026-01-12,1,1,12143.36
C25,home_furnishing,2026-01-19,3,3,12267.68
C25,home_furnishing,2026-01-26,0,0,12062.04
C25,home_furnishing,2026-02-02,0,0,12850.92
C25,home_furnishing,2026-02-09,3,3,11442.47
C25,home_furnishing,2026-02-16,3,3,12443.39
C25,home_furnishing,2026-02-23,3,3,12496.81
C25,home_furnishing,2026-03-02,0,0,13057.22
C25,home_furnishing,2026-03-09,7,7,12850.14
C25,home_furnishing,2026-03-16,4,4,12650.68
C25,home_furnishing,2026-03-23,3,3,11352.89
C25,home_furnishing,2026-03-30,1,1,12472.0
C25,home_furnishing,2026-04-06,0,0,11315.25
C25,home_furnishing,2026-04-13,2,2,11220.67
C25,home_furnishing,2026-04-20,5,5,11992.04
C25,home_furnishing,2026-04-27,2,1,11137.23
C25,home_furnishing,2026-05-04,2,2,11160.21
C25,home_furnishing,2026-05-11,2,2,11906.91
C25,home_furnishing,2026-05-18,2,2,11849.99
C25,home_furnishing,2026-05-25,1,1,11767.63
C25,home_furnishing,2026-06-01,0,0,11084.24
C25,home_furnishing,2026-06-08,1,1,11817.74
C25,home_furnishing,2026-06-15,1,1,12669.86
C25,home_furnishing,2026-06-22,2,2,11849.02
C25,shawl_wrap,2021-07-05,0,0,13148.17
C25,shawl_wrap,2021-07-12,5,5,12205.16
C25,shawl_wrap,2021-07-19,2,2,11829.5
C25,shawl_wrap,2021-07-26,0,0,11415.35
C25,shawl_wrap,2021-08-02,4,3,12728.42
C25,shawl_wrap,2021-08-09,3,3,12143.1
C25,shawl_wrap,2021-08-16,3,3,11640.94
C25,shawl_wrap,2021-08-23,2,1,11167.4
C25,shawl_wrap,2021-08-30,1,1,12532.26
C25,shawl_wrap,2021-09-06,4,4,12333.47
C25,shawl_wrap,2021-09-13,1,0,11567.67
C25,shawl_wrap,2021-09-20,1,1,11618.55
C25,shawl_wrap,2021-09-27,4,4,12090.89
C25,shawl_wrap,2021-10-04,4,3,12695.42
C25,shawl_wrap,2021-10-11,1,1,12221.73
C25,shawl_wrap,2021-10-18,1,1,11485.96
C25,shawl_wrap,2021-10-25,0,0,12861.26
C25,shawl_wrap,2021-11-01,0,0,12137.82
C25,shawl_wrap,2021-11-08,2,2,11598.75
C25,shawl_wrap,2021-11-15,1,1,11871.08
C25,shawl_wrap,2021-11-22,1,1,12139.77
C25,shawl_wrap,2021-11-29,2,1,12718.81
C25,shawl_wrap,2021-12-06,3,3,11904.84
C25,shawl_wrap,2021-12-13,3,3,11154.95
C25,shawl_wrap,2021-12-20,1,1,11637.01
C25,shawl_wrap,2021-12-27,1,1,13230.31
C25,shawl_wrap,2022-01-03,3,3,13166.4
C25,shawl_wrap,2022-01-10,4,4,12404.46
C25,shawl_wrap,2022-01-17,5,5,10753.85
C25,shawl_wrap,2022-01-24,1,1,13245.97
C25,shawl_wrap,2022-01-31,2,2,11547.42
C25,shawl_wrap,2022-02-07,2,2,12537.34
C25,shawl_wrap,2022-02-14,0,0,12056.25
C25,shawl_wrap,2022-02-21,2,2,12441.76
C25,shawl_wrap,2022-02-28,8,8,12279.23
C25,shawl_wrap,2022-03-07,1,1,12135.93
C25,shawl_wrap,2022-03-14,4,4,11911.44
C25,shawl_wrap,2022-03-21,2,2,11385.86
C25,shawl_wrap,2022-03-28,1,1,11477.75
C25,shawl_wrap,2022-04-04,2,2,12028.14
C25,shawl_wrap,2022-04-11,5,4,11736.06
C25,shawl_wrap,2022-04-18,3,3,11997.36
C25,shawl_wrap,2022-04-25,6,5,12581.27
C25,shawl_wrap,2022-05-02,3,3,12436.07
C25,shawl_wrap,2022-05-09,5,4,12263.17
C25,shawl_wrap,2022-05-16,1,1,12228.54
C25,shawl_wrap,2022-05-23,3,2,12165.18
C25,shawl_wrap,2022-05-30,1,1,12674.81
C25,shawl_wrap,2022-06-06,1,1,12139.47
C25,shawl_wrap,2022-06-13,1,1,11533.26
C25,shawl_wrap,2022-06-20,2,2,13528.24
C25,shawl_wrap,2022-06-27,2,2,11752.22
C25,shawl_wrap,2022-07-04,1,1,11043.51
C25,shawl_wrap,2022-07-11,2,1,12024.66
C25,shawl_wrap,2022-07-18,2,2,11330.53
C25,shawl_wrap,2022-07-25,2,2,11265.53
C25,shawl_wrap,2022-08-01,1,1,12150.27
C25,shawl_wrap,2022-08-08,5,4,12265.53
C25,shawl_wrap,2022-08-15,2,2,11484.77
C25,shawl_wrap,2022-08-22,3,2,11879.84
C25,shawl_wrap,2022-08-29,4,4,12761.2
C25,shawl_wrap,2022-09-05,4,2,11012.09
C25,shawl_wrap,2022-09-12,4,3,12106.81
C25,shawl_wrap,2022-09-19,3,2,11663.45
C25,shawl_wrap,2022-09-26,2,2,12178.88
C25,shawl_wrap,2022-10-03,3,3,11769.96
C25,shawl_wrap,2022-10-10,7,6,11288.61
C25,shawl_wrap,2022-10-17,1,1,12405.74
C25,shawl_wrap,2022-10-24,3,3,13262.74
C25,shawl_wrap,2022-10-31,2,2,12416.41
C25,shawl_wrap,2022-11-07,1,1,11987.41
C25,shawl_wrap,2022-11-14,5,5,12484.55
C25,shawl_wrap,2022-11-21,3,3,11979.24
C25,shawl_wrap,2022-11-28,1,1,13011.86
C25,shawl_wrap,2022-12-05,2,2,12094.01
C25,shawl_wrap,2022-12-12,1,1,13094.84
C25,shawl_wrap,2022-12-19,6,4,12544.24
C25,shawl_wrap,2022-12-26,3,3,12324.74
C25,shawl_wrap,2023-01-02,4,2,12189.16
C25,shawl_wrap,2023-01-09,1,1,12252.8
C25,shawl_wrap,2023-01-16,6,5,11290.69
C25,shawl_wrap,2023-01-23,4,4,12033.05
C25,shawl_wrap,2023-01-30,2,0,13035.87
C25,shawl_wrap,2023-02-06,1,1,11702.82
C25,shawl_wrap,2023-02-13,1,1,11911.17
C25,shawl_wrap,2023-02-20,0,0,12447.43
C25,shawl_wrap,2023-02-27,4,4,11125.05
C25,shawl_wrap,2023-03-06,1,1,11397.35
C25,shawl_wrap,2023-03-13,0,0,12917.26
C25,shawl_wrap,2023-03-20,3,3,11878.92
C25,shawl_wrap,2023-03-27,4,3,12986.72
C25,shawl_wrap,2023-04-03,1,1,12510.99
C25,shawl_wrap,2023-04-10,5,5,11777.03
C25,shawl_wrap,2023-04-17,5,4,12701.49
C25,shawl_wrap,2023-04-24,2,2,11839.53
C25,shawl_wrap,2023-05-01,4,4,11358.47
C25,shawl_wrap,2023-05-08,4,4,12974.34
C25,shawl_wrap,2023-05-15,1,1,10998.78
C25,shawl_wrap,2023-05-22,3,3,11778.69
C25,shawl_wrap,2023-05-29,4,3,11255.49
C25,shawl_wrap,2023-06-05,2,2,12035.94
C25,shawl_wrap,2023-06-12,2,1,12239.88
C25,shawl_wrap,2023-06-19,2,2,12462.72
C25,shawl_wrap,2023-06-26,2,2,13196.88
C25,shawl_wrap,2023-07-03,3,3,12519.92
C25,shawl_wrap,2023-07-10,1,1,12013.35
C25,shawl_wrap,2023-07-17,2,2,11873.04
C25,shawl_wrap,2023-07-24,0,0,11518.4
C25,shawl_wrap,2023-07-31,2,2,12155.57
C25,shawl_wrap,2023-08-07,0,0,11743.96
C25,shawl_wrap,2023-08-14,2,2,13146.68
C25,shawl_wrap,2023-08-21,4,4,12211.77
C25,shawl_wrap,2023-08-28,4,4,11577.17
C25,shawl_wrap,2023-09-04,4,4,12001.67
C25,shawl_wrap,2023-09-11,3,3,12681.17
C25,shawl_wrap,2023-09-18,3,3,12226.74
C25,shawl_wrap,2023-09-25,4,4,11947.37
C25,shawl_wrap,2023-10-02,1,1,11901.9
C25,shawl_wrap,2023-10-09,2,1,12396.4
C25,shawl_wrap,2023-10-16,2,2,12064.13
C25,shawl_wrap,2023-10-23,3,3,11708.01
C25,shawl_wrap,2023-10-30,2,2,12161.61
C25,shawl_wrap,2023-11-06,1,1,12137.41
C25,shawl_wrap,2023-11-13,4,4,12158.82
C25,shawl_wrap,2023-11-20,3,3,12606.97
C25,shawl_wrap,2023-11-27,0,0,11345.86
C25,shawl_wrap,2023-12-04,7,7,11833.95
C25,shawl_wrap,2023-12-11,1,1,11954.48
C25,shawl_wrap,2023-12-18,2,2,11662.32
C25,shawl_wrap,2023-12-25,2,1,11536.79
C25,shawl_wrap,2024-01-01,2,2,12134.29
C25,shawl_wrap,2024-01-08,3,3,12205.78
C25,shawl_wrap,2024-01-15,4,4,11787.96
C25,shawl_wrap,2024-01-22,6,5,12890.21
C25,shawl_wrap,2024-01-29,1,1,11889.65
C25,shawl_wrap,2024-02-05,4,4,11143.81
C25,shawl_wrap,2024-02-12,1,1,12442.51
C25,shawl_wrap,2024-02-19,3,2,11469.78
C25,shawl_wrap,2024-02-26,2,2,13106.52
C25,shawl_wrap,2024-03-04,0,0,11579.53
C25,shawl_wrap,2024-03-11,2,2,11466.23
C25,shawl_wrap,2024-03-18,1,1,12667.96
C25,shawl_wrap,2024-03-25,3,3,11843.45
C25,shawl_wrap,2024-04-01,2,2,12012.06
C25,shawl_wrap,2024-04-08,2,2,11431.7
C25,shawl_wrap,2024-04-15,3,3,11922.63
C25,shawl_wrap,2024-04-22,3,3,11906.22
C25,shawl_wrap,2024-04-29,1,1,11522.53
C25,shawl_wrap,2024-05-06,0,0,12775.28
C25,shawl_wrap,2024-05-13,1,1,11490.43
C25,shawl_wrap,2024-05-20,3,3,11772.4
C25,shawl_wrap,2024-05-27,4,2,11579.07
C25,shawl_wrap,2024-06-03,3,3,11714.88
C25,shawl_wrap,2024-06-10,2,2,11267.77
C25,shawl_wrap,2024-06-17,0,0,12251.52
C25,shawl_wrap,2024-06-24,3,3,12834.24
C25,shawl_wrap,2024-07-01,2,2,12438.7
C25,shawl_wrap,2024-07-08,4,4,12583.78
C25,shawl_wrap,2024-07-15,3,3,12237.53
C25,shawl_wrap,2024-07-22,2,2,11479.4
C25,shawl_wrap,2024-07-29,2,2,11285.3
C25,shawl_wrap,2024-08-05,2,2,11553.21
C25,shawl_wrap,2024-08-12,3,3,12304.44
C25,shawl_wrap,2024-08-19,3,3,12645.49
C25,shawl_wrap,2024-08-26,1,1,11462.67
C25,shawl_wrap,2024-09-02,1,1,12140.06
C25,shawl_wrap,2024-09-09,3,3,12587.44
C25,shawl_wrap,2024-09-16,4,4,12802.48
C25,shawl_wrap,2024-09-23,1,1,12696.53
C25,shawl_wrap,2024-09-30,3,3,11965.88
C25,shawl_wrap,2024-10-07,1,1,13396.64
C25,shawl_wrap,2024-10-14,3,3,13191.1
C25,shawl_wrap,2024-10-21,1,1,11842.62
C25,shawl_wrap,2024-10-28,4,4,12541.45
C25,shawl_wrap,2024-11-04,3,2,12119.79
C25,shawl_wrap,2024-11-11,1,1,12029.08
C25,shawl_wrap,2024-11-18,2,1,11027.65
C25,shawl_wrap,2024-11-25,4,4,13772.19
C25,shawl_wrap,2024-12-02,2,2,11547.95
C25,shawl_wrap,2024-12-09,3,3,11621.62
C25,shawl_wrap,2024-12-16,1,1,11847.3
C25,shawl_wrap,2024-12-23,0,0,12837.36
C25,shawl_wrap,2024-12-30,2,2,11955.58
C25,shawl_wrap,2025-01-06,3,3,10835.33
C25,shawl_wrap,2025-01-13,2,1,11530.62
C25,shawl_wrap,2025-01-20,4,4,12895.01
C25,shawl_wrap,2025-01-27,3,3,12001.52
C25,shawl_wrap,2025-02-03,1,1,11740.68
C25,shawl_wrap,2025-02-10,4,4,12614.51
C25,shawl_wrap,2025-02-17,2,1,12682.07
C25,shawl_wrap,2025-02-24,5,5,12251.3
C25,shawl_wrap,2025-03-03,3,3,12296.67
C25,shawl_wrap,2025-03-10,2,2,13344.24
C25,shawl_wrap,2025-03-17,0,0,11717.75
C25,shawl_wrap,2025-03-24,4,3,11083.53
C25,shawl_wrap,2025-03-31,2,2,11697.68
C25,shawl_wrap,2025-04-07,2,1,11853.94
C25,shawl_wrap,2025-04-14,1,1,12486.06
C25,shawl_wrap,2025-04-21,2,2,11766.85
C25,shawl_wrap,2025-04-28,4,4,10997.69
C25,shawl_wrap,2025-05-05,3,2,12196.81
C25,shawl_wrap,2025-05-12,2,2,11716.82
C25,shawl_wrap,2025-05-19,4,4,11757.67
C25,shawl_wrap,2025-05-26,3,3,11463.28
C25,shawl_wrap,2025-06-02,4,3,11526.34
C25,shawl_wrap,2025-06-09,0,0,11884.43
C25,shawl_wrap,2025-06-16,5,4,11517.9
C25,shawl_wrap,2025-06-23,4,4,12727.34
C25,shawl_wrap,2025-06-30,6,6,11402.26
C25,shawl_wrap,2025-07-07,2,2,12159.49
C25,shawl_wrap,2025-07-14,3,3,12140.96
C25,shawl_wrap,2025-07-21,3,3,12224.39
C25,shawl_wrap,2025-07-28,0,0,12484.71
C25,shawl_wrap,2025-08-04,8,7,12498.69
C25,shawl_wrap,2025-08-11,2,2,11862.89
C25,shawl_wrap,2025-08-18,3,3,12239.75
C25,shawl_wrap,2025-08-25,5,5,11192.57
C25,shawl_wrap,2025-09-01,6,6,13188.67
C25,shawl_wrap,2025-09-08,6,6,11708.12
C25,shawl_wrap,2025-09-15,2,2,11177.66
C25,shawl_wrap,2025-09-22,3,3,11659.2
C25,shawl_wrap,2025-09-29,3,3,12198.77
C25,shawl_wrap,2025-10-06,1,1,12696.57
C25,shawl_wrap,2025-10-13,4,4,12174.33
C25,shawl_wrap,2025-10-20,3,3,12091.04
C25,shawl_wrap,2025-10-27,5,4,12611.05
C25,shawl_wrap,2025-11-03,1,1,11896.07
C25,shawl_wrap,2025-11-10,2,2,11969.53
C25,shawl_wrap,2025-11-17,1,1,12396.82
C25,shawl_wrap,2025-11-24,3,3,12646.11
C25,shawl_wrap,2025-12-01,2,2,12326.54
C25,shawl_wrap,2025-12-08,2,2,11205.64
C25,shawl_wrap,2025-12-15,2,2,12955.45
C25,shawl_wrap,2025-12-22,4,4,12154.11
C25,shawl_wrap,2025-12-29,7,6,10709.91
C25,shawl_wrap,2026-01-05,4,4,11683.6
C25,shawl_wrap,2026-01-12,5,3,12747.78
C25,shawl_wrap,2026-01-19,8,8,11308.47
C25,shawl_wrap,2026-01-26,3,3,12053.73
C25,shawl_wrap,2026-02-02,3,3,13272.98
C25,shawl_wrap,2026-02-09,3,3,12481.89
C25,shawl_wrap,2026-02-16,5,5,11224.46
C25,shawl_wrap,2026-02-23,3,3,11850.06
C25,shawl_wrap,2026-03-02,5,5,11519.6
C25,shawl_wrap,2026-03-09,4,4,12391.11
C25,shawl_wrap,2026-03-16,5,4,12584.94
C25,shawl_wrap,2026-03-23,6,6,11592.17
C25,shawl_wrap,2026-03-30,2,2,11219.2
C25,shawl_wrap,2026-04-06,3,3,12268.97
C25,shawl_wrap,2026-04-13,2,2,12434.84
C25,shawl_wrap,2026-04-20,4,4,12495.4
C25,shawl_wrap,2026-04-27,2,2,12404.55
C25,shawl_wrap,2026-05-04,1,1,11809.89
C25,shawl_wrap,2026-05-11,3,2,10458.79
C25,shawl_wrap,2026-05-18,1,1,11619.9
C25,shawl_wrap,2026-05-25,2,2,12441.17
C25,shawl_wrap,2026-06-01,4,4,12017.08
C25,shawl_wrap,2026-06-08,2,2,12247.79
C25,shawl_wrap,2026-06-15,1,1,11002.73
C25,shawl_wrap,2026-06-22,1,1,11840.93
C26,saree,2021-07-05,5,5,1079.08
C26,saree,2021-07-12,15,15,1093.45
C26,saree,2021-07-19,9,9,1181.1
C26,saree,2021-07-26,13,13,1035.88
C26,saree,2021-08-02,19,19,1158.96
C26,saree,2021-08-09,17,16,1150.94
C26,saree,2021-08-16,14,14,1225.23
C26,saree,2021-08-23,19,19,1095.96
C26,saree,2021-08-30,14,11,1083.61
C26,saree,2021-09-06,8,7,1155.47
C26,saree,2021-09-13,10,10,1044.55
C26,saree,2021-09-20,10,9,1166.75
C26,saree,2021-09-27,13,12,1056.77
C26,saree,2021-10-04,21,21,1103.02
C26,saree,2021-10-11,14,14,1137.82
C26,saree,2021-10-18,14,11,1125.41
C26,saree,2021-10-25,12,12,1090.31
C26,saree,2021-11-01,23,22,1109.51
C26,saree,2021-11-08,19,18,1047.85
C26,saree,2021-11-15,7,6,1054.64
C26,saree,2021-11-22,8,5,1084.65
C26,saree,2021-11-29,8,8,1123.45
C26,saree,2021-12-06,14,14,1129.61
C26,saree,2021-12-13,9,9,1148.75
C26,saree,2021-12-20,12,10,1026.08
C26,saree,2021-12-27,8,7,1156.1
C26,saree,2022-01-03,21,21,1118.42
C26,saree,2022-01-10,22,22,1113.46
C26,saree,2022-01-17,22,21,1092.46
C26,saree,2022-01-24,6,6,1117.13
C26,saree,2022-01-31,7,7,1007.42
C26,saree,2022-02-07,9,8,964.65
C26,saree,2022-02-14,9,9,1103.6
C26,saree,2022-02-21,14,14,1139.33
C26,saree,2022-02-28,5,5,1042.87
C26,saree,2022-03-07,7,7,1103.78
C26,saree,2022-03-14,5,4,1182.73
C26,saree,2022-03-21,7,7,1175.89
C26,saree,2022-03-28,10,9,1077.25
C26,saree,2022-04-04,14,14,1078.97
C26,saree,2022-04-11,14,12,1213.74
C26,saree,2022-04-18,10,9,1103.75
C26,saree,2022-04-25,15,15,1099.83
C26,saree,2022-05-02,18,18,1210.76
C26,saree,2022-05-09,18,16,1091.0
C26,saree,2022-05-16,16,15,1074.78
C26,saree,2022-05-23,13,12,998.26
C26,saree,2022-05-30,9,9,1102.02
C26,saree,2022-06-06,18,14,1081.23
C26,saree,2022-06-13,17,16,1100.62
C26,saree,2022-06-20,11,7,1003.62
C26,saree,2022-06-27,12,10,1109.17
C26,saree,2022-07-04,11,11,1140.34
C26,saree,2022-07-11,6,6,1153.43
C26,saree,2022-07-18,14,13,1112.33
C26,saree,2022-07-25,16,15,1115.68
C26,saree,2022-08-01,13,12,1235.73
C26,saree,2022-08-08,10,8,1133.38
C26,saree,2022-08-15,16,14,1118.16
C26,saree,2022-08-22,12,11,1103.78
C26,saree,2022-08-29,14,13,1131.38
C26,saree,2022-09-05,19,18,1019.33
C26,saree,2022-09-12,23,21,1215.01
C26,saree,2022-09-19,15,14,1128.38
C26,saree,2022-09-26,18,18,1073.15
C26,saree,2022-10-03,12,11,1103.41
C26,saree,2022-10-10,13,13,1088.8
C26,saree,2022-10-17,14,13,1157.27
C26,saree,2022-10-24,23,22,1123.69
C26,saree,2022-10-31,16,15,1065.25
C26,saree,2022-11-07,7,7,1152.12
C26,saree,2022-11-14,6,6,983.06
C26,saree,2022-11-21,15,11,1102.23
C26,saree,2022-11-28,8,8,1057.56
C26,saree,2022-12-05,10,10,1133.9
C26,saree,2022-12-12,14,12,1012.79
C26,saree,2022-12-19,13,13,1076.77
C26,saree,2022-12-26,18,17,1217.37
C26,saree,2023-01-02,25,24,1113.74
